countryCode,customerID,PaperlessDate,invoiceNumber,InvoiceDate,DueDate,InvoiceAmount,Disputed,SettledDate,PaperlessBill,DaysToSettle,DaysLate,Late,countlate,repeatCust,InvoiceQuarter,InvoiceAmount_bin_b. more than 60,Prediction
897,11,9/14/2012,739678368,2013-07-04,8/3/2013,42.36,0,8/6/2013,0,33,3,1,2,16.0,3,0,2.9998896761404583
897,79,12/5/2012,744801013,2013-03-01,3/31/2013,61.04,0,4/7/2013,0,37,7,1,2,26.0,1,1,6.9998328850020775
391,89,4/22/2012,744808791,2012-12-13,1/12/2013,53.91,0,12/28/2012,0,15,0,0,0,1.0,4,0,0.00013259661066157934
770,4,8/15/2013,748230672,2013-05-11,6/10/2013,53.01,0,6/5/2013,1,25,0,0,0,5.0,2,0,0.00013259661066157934
770,58,5/8/2013,750411142,2012-11-27,12/27/2012,59.71,0,12/29/2012,1,32,2,1,3,14.0,4,0,1.9999121309239414
406,40,9/11/2012,750477087,2012-10-24,11/23/2012,94.88,0,10/26/2012,0,2,0,0,0,2.0,4,1,0.00013259661066157934
770,43,12/31/2012,755429128,2013-10-06,11/5/2013,43.12,1,11/10/2013,0,35,5,1,0,13.0,4,0,4.9998847659514
897,5,6/24/2012,760825845,2013-08-10,9/9/2013,40.58,0,9/18/2013,0,39,9,1,2,32.0,3,0,8.999823963276807
770,4,8/15/2013,761602627,2013-09-07,10/7/2013,64.16,1,10/18/2013,0,41,11,1,0,5.0,3,1,10.999747079705323
391,87,11/27/2012,762698565,2012-05-12,6/11/2012,74.7,0,6/4/2012,1,23,0,0,3,8.0,2,1,0.00013259661066157934
818,44,5/31/2012,764361492,2012-11-17,12/17/2012,63.8,1,1/5/2013,0,49,19,1,2,20.0,4,1,18.999463975670416
406,42,9/30/2013,769617971,2013-01-17,2/16/2013,86.27,1,2/28/2013,1,42,12,1,1,20.0,1,1,11.99974557022743
818,77,11/10/2012,773493683,2013-09-15,10/15/2013,65.36,1,10/21/2013,0,36,6,1,1,7.0,3,1,5.999884126939366
406,38,11/27/2013,775479959,2013-09-01,10/1/2013,65.9,0,10/3/2013,1,32,2,1,0,9.0,3,1,1.9999121309239414
406,25,9/15/2012,781909762,2013-07-30,8/29/2013,66.71,1,9/9/2013,0,41,11,1,1,23.0,3,1,10.999747079705323
770,50,9/11/2012,784468555,2013-09-25,10/25/2013,18.9,1,10/25/2013,0,30,0,0,0,1.0,3,0,0.00013259661066157934
406,35,4/4/2013,806089606,2013-09-12,10/12/2013,76.18,1,10/5/2013,0,23,0,0,2,13.0,3,1,0.00013259661066157934
406,96,4/23/2012,816501620,2012-08-20,9/19/2012,33.82,0,9/7/2012,0,18,0,0,0,4.0,3,0,0.00013259661066157934
391,89,4/22/2012,818753502,2013-01-15,2/14/2013,48.18,0,2/4/2013,0,20,0,0,0,1.0,1,0,0.00013259661066157934
406,42,9/30/2013,822444456,2012-10-13,11/12/2012,102.61,1,11/30/2012,1,48,18,1,2,20.0,4,1,17.99944578599939
391,61,10/9/2013,826558350,2013-06-24,7/24/2013,49.68,0,7/30/2013,1,36,6,1,0,14.0,2,0,5.999884126939366
391,39,6/20/2012,828222998,2012-04-13,5/13/2012,77.6,0,5/18/2012,1,35,5,1,0,5.0,2,1,4.9998847659514
897,82,1/11/2013,839049806,2013-09-18,10/18/2013,19.82,0,9/22/2013,0,4,0,0,0,1.0,3,0,0.00013259661066157934
391,57,8/2/2012,839756390,2013-11-25,12/25/2013,76.18,0,12/31/2013,0,36,6,1,2,25.0,4,1,5.999884126939366
406,40,9/11/2012,847327295,2012-08-04,9/3/2012,72.95,1,9/9/2012,1,36,6,1,0,2.0,3,1,5.999884126939366
391,9,9/28/2012,857712918,2013-02-22,3/24/2013,93.39,1,4/4/2013,0,41,11,1,3,18.0,1,1,10.999747079705323
406,8,11/27/2013,858258272,2013-09-30,10/30/2013,43.67,0,11/10/2013,1,41,11,1,0,20.0,3,0,10.999747079705323
391,39,6/20/2012,863594173,2012-02-25,3/26/2012,65.6,0,4/1/2012,1,36,6,1,1,5.0,1,1,5.999884126939366
391,2,4/6/2013,869802822,2012-09-01,10/1/2012,69.55,0,9/23/2012,1,22,0,0,0,1.0,3,1,0.00013259661066157934
406,49,7/13/2012,870792057,2012-03-19,4/18/2012,73.92,0,3/24/2012,1,5,0,0,1,2.0,1,1,0.00013259661066157934
818,45,7/15/2013,872319562,2013-09-18,10/18/2013,46.17,0,10/2/2013,0,14,0,0,0,8.0,3,0,0.00013259661066157934
391,46,11/11/2012,873433318,2012-05-05,6/4/2012,82.2,0,5/24/2012,1,19,0,0,0,2.0,2,1,0.00013259661066157934
897,99,7/8/2013,874115043,2012-05-08,6/7/2012,41.25,1,6/20/2012,1,43,13,1,2,23.0,2,0,12.999722277465146
770,86,4/30/2013,874394980,2013-03-14,4/13/2013,23.92,0,4/16/2013,1,33,3,1,0,5.0,1,0,2.9998896761404583
818,55,11/26/2012,876573329,2013-03-27,4/26/2013,71.39,1,5/4/2013,0,38,8,1,2,9.0,1,1,7.999850134096203
391,41,8/9/2013,881665013,2012-12-25,1/24/2013,37.97,1,2/11/2013,1,48,18,1,2,15.0,4,0,17.99944578599939
406,49,7/13/2012,882058462,2012-02-08,3/9/2012,86.44,1,3/1/2012,1,22,0,0,1,2.0,1,1,0.00013259661066157934
406,63,6/4/2012,883694015,2013-09-14,10/14/2013,92.77,0,9/26/2013,0,12,0,0,0,0.0,3,1,0.00013259661066157934
770,30,3/8/2013,884183285,2013-09-27,10/27/2013,53.05,0,10/23/2013,0,26,0,0,2,19.0,3,0,0.00013259661066157934
818,77,11/10/2012,886237244,2012-06-30,7/30/2012,74.84,1,8/5/2012,1,36,6,1,2,7.0,2,1,5.999884126939366
406,67,7/19/2013,889501782,2012-04-30,5/30/2012,97.06,1,5/30/2012,1,30,0,0,2,9.0,2,1,0.00013259661066157934
897,54,11/25/2013,893037091,2012-02-09,3/10/2012,6.43,0,2/25/2012,1,16,0,0,0,2.0,1,0,0.00013259661066157934
406,32,5/19/2012,893342729,2012-10-23,11/22/2012,84.43,1,11/21/2012,0,29,0,0,0,0.0,4,1,0.00013259661066157934
770,58,5/8/2013,893954880,2013-05-22,6/21/2013,51.92,0,6/16/2013,0,25,0,0,4,14.0,2,0,0.00013259661066157934
770,3,3/4/2013,902573987,2013-03-01,3/31/2013,68.35,0,3/31/2013,1,30,0,0,1,14.0,1,1,0.00013259661066157934
406,59,4/30/2012,903308758,2012-04-23,5/23/2012,73.87,0,5/16/2012,1,23,0,0,0,2.0,2,1,0.00013259661066157934
770,17,7/31/2012,905360282,2013-01-24,2/23/2013,73.28,0,2/13/2013,0,20,0,0,0,2.0,1,1,0.00013259661066157934
391,41,8/9/2013,907309591,2012-05-29,6/28/2012,64.78,0,6/29/2012,1,31,1,1,3,15.0,2,1,0.9999137284800171
818,47,6/6/2013,910054452,2012-04-13,5/13/2012,84.43,0,5/1/2012,1,18,0,0,2,6.0,2,1,0.00013259661066157934
391,27,4/9/2013,910348225,2012-08-18,9/17/2012,102.96,0,9/15/2012,1,28,0,0,1,6.0,3,1,0.00013259661066157934
818,88,10/16/2013,910856055,2013-08-21,9/20/2013,72.55,1,10/9/2013,1,49,19,1,1,19.0,3,1,18.999798980020415
406,83,3/3/2012,915133709,2012-11-11,12/11/2012,59.8,0,12/7/2012,0,26,0,0,1,5.0,4,0,0.00013259661066157934
391,9,9/28/2012,915652542,2012-01-05,2/4/2012,78.29,1,2/13/2012,1,39,9,1,4,18.0,1,1,8.999823963276807
770,50,9/11/2012,921537795,2012-12-30,1/29/2013,49.84,0,1/16/2013,0,17,0,0,0,1.0,4,0,0.00013259661066157934
391,71,9/15/2013,929902016,2013-05-18,6/17/2013,64.3,0,6/14/2013,1,27,0,0,1,7.0,2,1,0.00013259661066157934
406,73,12/15/2012,934328892,2012-07-05,8/4/2012,59.67,0,8/8/2012,1,34,4,1,1,17.0,3,0,3.9999164690535545
897,5,6/24/2012,936925570,2012-12-10,1/9/2013,30.98,0,1/17/2013,0,38,8,1,3,32.0,4,0,7.999850134096203
818,74,2/21/2012,938015647,2013-04-22,5/22/2013,49.03,0,5/15/2013,0,23,0,0,0,6.0,2,0,0.00013259661066157934
406,63,6/4/2012,939622166,2012-09-10,10/10/2012,85.36,0,9/29/2012,0,19,0,0,0,0.0,3,1,0.00013259661066157934
406,35,4/4/2013,940363147,2012-11-02,12/2/2012,99.34,0,12/5/2012,1,33,3,1,2,13.0,4,1,2.9998896761404583
391,2,4/6/2013,951035745,2013-06-05,7/5/2013,57.04,0,6/19/2013,0,14,0,0,0,1.0,2,0,0.00013259661066157934
406,35,4/4/2013,956388773,2012-06-17,7/17/2012,58.13,1,7/28/2012,1,41,11,1,3,13.0,2,0,10.999747079705323
770,33,6/27/2013,959092964,2013-01-15,2/14/2013,72.05,1,3/10/2013,1,54,24,1,3,25.0,1,1,23.999564062440136
406,73,12/15/2012,975332365,2013-07-17,8/16/2013,72.1,0,8/14/2013,0,28,0,0,2,17.0,3,1,0.00013259661066157934
770,6,4/9/2013,979439975,2012-11-24,12/24/2012,39.62,0,1/10/2013,1,47,17,1,1,10.0,4,0,16.999522940568923
897,5,6/24/2012,981596189,2012-06-07,7/7/2012,45.79,0,7/28/2012,1,51,21,1,4,32.0,2,0,20.999653513364535
818,88,10/16/2013,986187012,2012-01-27,2/26/2012,86.92,1,3/8/2012,1,41,11,1,2,19.0,1,1,10.999747079705323
391,46,11/11/2012,990527729,2012-11-04,12/4/2012,58.73,0,12/9/2012,1,35,5,1,0,2.0,4,0,4.9998847659514
770,30,3/8/2013,1006151066,2012-11-24,12/24/2012,83.66,0,1/3/2013,1,40,10,1,2,19.0,4,1,9.999821092604682
897,99,7/8/2013,1006769217,2012-09-14,10/14/2012,33.86,0,10/19/2012,1,35,5,1,3,23.0,3,0,4.9998847659514
897,11,9/14/2012,1012251297,2012-02-21,3/22/2012,26.05,1,4/21/2012,1,60,30,1,3,16.0,1,0,29.998936773142354
391,51,1/10/2013,1014106295,2012-06-14,7/14/2012,65.57,0,7/2/2012,1,18,0,0,0,1.0,2,1,0.00013259661066157934
406,63,6/4/2012,1020758229,2013-06-06,7/6/2013,67.19,0,6/20/2013,0,14,0,0,0,0.0,2,1,0.00013259661066157934
818,26,1/9/2012,1026638537,2013-07-27,8/26/2013,70.86,1,8/23/2013,0,27,0,0,0,2.0,3,1,0.00013259661066157934
391,39,6/20/2012,1027852268,2013-09-16,10/16/2013,37.22,0,10/6/2013,0,20,0,0,2,5.0,3,0,0.00013259661066157934
406,85,7/5/2013,1035721042,2012-11-11,12/11/2012,11.13,0,12/17/2012,1,36,6,1,1,19.0,4,0,5.999884126939366
391,41,8/9/2013,1043332774,2012-07-07,8/6/2012,79.09,0,8/6/2012,1,30,0,0,4,15.0,3,1,0.00013259661066157934
897,10,11/6/2013,1047899565,2013-04-14,5/14/2013,57.0,0,5/4/2013,1,20,0,0,0,2.0,2,0,0.00013259661066157934
770,62,4/30/2012,1048700348,2013-04-12,5/12/2013,52.67,0,5/19/2013,0,37,7,1,1,23.0,2,0,6.9998328850020775
818,37,8/28/2013,1054254710,2013-11-21,12/21/2013,75.54,1,12/23/2013,0,32,2,1,2,13.0,4,1,1.9999121309239414
406,8,11/27/2013,1056254354,2013-11-06,12/6/2013,71.78,0,12/6/2013,1,30,0,0,1,20.0,4,1,0.00013259661066157934
897,66,1/11/2013,1057997164,2012-02-17,3/18/2012,20.8,0,3/8/2012,1,20,0,0,0,1.0,1,0,0.00013259661066157934
897,90,6/3/2013,1061077534,2013-10-03,11/2/2013,53.85,0,10/22/2013,0,19,0,0,0,3.0,4,0,0.00013259661066157934
391,71,9/15/2013,1064822506,2013-02-10,3/12/2013,91.89,0,3/7/2013,1,25,0,0,1,7.0,1,1,0.00013259661066157934
770,86,4/30/2013,1066047916,2012-08-15,9/14/2012,48.02,0,9/19/2012,1,35,5,1,1,5.0,3,0,4.9998847659514
770,93,7/9/2012,1069788528,2012-10-19,11/18/2012,20.23,0,11/18/2012,0,30,0,0,1,12.0,4,0,0.00013259661066157934
406,25,9/15/2012,1070459520,2012-03-14,4/13/2012,86.1,1,4/28/2012,1,45,15,1,2,23.0,1,1,14.99965563892782
770,64,6/17/2012,1072551347,2012-08-30,9/29/2012,60.64,0,9/21/2012,0,22,0,0,0,2.0,3,1,0.00013259661066157934
897,99,7/8/2013,1078203507,2013-02-03,3/5/2013,41.96,1,3/17/2013,1,42,12,1,4,23.0,1,0,11.99974557022743
391,89,4/22/2012,1087780845,2013-04-08,5/8/2013,64.81,0,4/25/2013,0,17,0,0,0,1.0,2,1,0.00013259661066157934
391,56,1/8/2013,1089324685,2013-03-29,4/28/2013,85.33,0,4/7/2013,0,9,0,0,0,0.0,1,1,0.00013259661066157934
818,88,10/16/2013,1099187495,2013-05-20,6/19/2013,75.18,0,6/21/2013,1,32,2,1,3,19.0,2,1,1.9999121309239414
406,83,3/3/2012,1102283094,2012-05-21,6/20/2012,84.81,1,6/19/2012,0,29,0,0,1,5.0,2,1,0.00013259661066157934
406,35,4/4/2013,1102427426,2012-09-02,10/2/2012,68.57,1,10/14/2012,1,42,12,1,4,13.0,3,1,11.99974557022743
897,99,7/8/2013,1120525583,2013-09-10,10/10/2013,46.73,0,10/10/2013,0,30,0,0,5,23.0,3,0,0.00013259661066157934
770,72,8/5/2012,1123460834,2012-11-04,12/4/2012,30.4,0,11/24/2012,0,20,0,0,1,7.0,4,0,0.00013259661066157934
391,15,5/22/2012,1124489539,2012-12-07,1/6/2013,42.29,0,12/31/2012,0,24,0,0,2,16.0,4,0,0.00013259661066157934
818,44,5/31/2012,1125640611,2013-04-24,5/24/2013,74.11,1,6/2/2013,0,39,9,1,3,20.0,2,1,8.999823963276807
818,23,4/28/2013,1130346124,2012-05-03,6/2/2012,27.53,0,5/8/2012,1,5,0,0,0,0.0,2,0,0.00013259661066157934
406,35,4/4/2013,1133671020,2013-06-30,7/30/2013,97.75,0,7/19/2013,0,19,0,0,5,13.0,2,1,0.00013259661066157934
897,52,10/26/2012,1134404593,2012-06-25,7/25/2012,71.35,0,7/15/2012,1,20,0,0,0,0.0,2,1,0.00013259661066157934
818,45,7/15/2013,1138691181,2013-05-27,6/26/2013,55.99,0,6/25/2013,1,29,0,0,0,8.0,2,0,0.00013259661066157934
391,27,4/9/2013,1148330280,2012-01-27,2/26/2012,58.71,1,2/29/2012,1,33,3,1,1,6.0,1,0,2.9998896761404583
391,39,6/20/2012,1157522817,2012-12-04,1/3/2013,61.73,0,12/27/2012,0,23,0,0,2,5.0,4,1,0.00013259661066157934
897,79,12/5/2012,1158168123,2012-06-15,7/15/2012,51.35,0,7/27/2012,1,42,12,1,3,26.0,2,0,11.99974557022743
897,91,2/13/2013,1166745208,2013-11-27,12/27/2013,74.75,1,12/7/2013,0,10,0,0,0,0.0,4,1,0.00013259661066157934
818,23,4/28/2013,1175501399,2012-05-07,6/6/2012,60.55,0,5/15/2012,1,8,0,0,0,0.0,2,1,0.00013259661066157934
391,51,1/10/2013,1181151524,2012-08-22,9/21/2012,61.84,0,9/8/2012,1,17,0,0,0,1.0,3,1,0.00013259661066157934
818,47,6/6/2013,1184394683,2012-09-15,10/15/2012,96.74,1,10/29/2012,1,44,14,1,2,6.0,3,1,13.999712607634727
818,44,5/31/2012,1185375111,2013-09-28,10/28/2013,67.08,1,11/8/2013,0,41,11,1,4,20.0,3,1,10.999747079705323
770,50,9/11/2012,1187373900,2012-04-06,5/6/2012,82.4,0,4/30/2012,1,24,0,0,0,1.0,2,1,0.00013259661066157934
391,27,4/9/2013,1190360256,2012-08-07,9/6/2012,92.18,1,9/11/2012,1,35,5,1,2,6.0,3,1,4.9998847659514
391,16,5/11/2013,1199977661,2012-08-06,9/5/2012,47.86,0,9/17/2012,1,42,12,1,0,5.0,3,0,11.99974557022743
818,74,2/21/2012,1204820381,2012-08-08,9/7/2012,58.32,0,9/12/2012,0,35,5,1,0,6.0,3,0,4.9998847659514
770,86,4/30/2013,1207140333,2013-01-26,2/25/2013,25.73,0,2/24/2013,1,29,0,0,2,5.0,1,0,0.00013259661066157934
406,67,7/19/2013,1212195050,2012-11-05,12/5/2012,87.51,1,11/29/2012,1,24,0,0,2,9.0,4,1,0.00013259661066157934
818,74,2/21/2012,1221306589,2012-07-03,8/2/2012,79.05,0,7/26/2012,0,23,0,0,1,6.0,3,1,0.00013259661066157934
770,3,3/4/2013,1223908099,2012-05-27,6/26/2012,43.09,0,6/20/2012,1,24,0,0,1,14.0,2,0,0.00013259661066157934
770,93,7/9/2012,1228800351,2012-01-14,2/13/2012,47.48,0,2/29/2012,1,46,16,1,1,12.0,1,0,15.999654691376882
770,4,8/15/2013,1234438336,2012-03-06,4/5/2012,41.89,0,3/28/2012,1,22,0,0,1,5.0,1,0,0.00013259661066157934
897,10,11/6/2013,1241888754,2013-05-01,5/31/2013,49.96,1,6/15/2013,1,45,15,1,0,2.0,2,0,14.99965563892782
406,42,9/30/2013,1250631704,2013-03-31,4/30/2013,57.12,0,5/2/2013,1,32,2,1,3,20.0,1,0,1.9999121309239414
406,59,4/30/2012,1254790458,2012-11-12,12/12/2012,72.88,0,11/25/2012,0,13,0,0,0,2.0,4,1,0.00013259661066157934
897,29,7/29/2013,1256452795,2012-05-17,6/16/2012,41.29,0,6/26/2012,1,40,10,1,0,15.0,2,0,9.999821092604682
406,92,4/6/2012,1264381785,2013-04-29,5/29/2013,54.5,0,5/24/2013,0,25,0,0,1,17.0,2,0,0.00013259661066157934
818,22,9/4/2013,1266309366,2012-10-26,11/25/2012,46.05,0,11/17/2012,1,22,0,0,0,2.0,4,0,0.00013259661066157934
770,86,4/30/2013,1267973660,2012-10-10,11/9/2012,45.31,0,11/9/2012,1,30,0,0,2,5.0,4,0,0.00013259661066157934
391,16,5/11/2013,1280597932,2012-02-26,3/27/2012,56.42,0,3/18/2012,1,21,0,0,1,5.0,1,0,0.00013259661066157934
818,74,2/21/2012,1281236095,2013-06-21,7/21/2013,58.4,0,7/21/2013,0,30,0,0,1,6.0,2,0,0.00013259661066157934
406,92,4/6/2012,1281718631,2013-07-12,8/11/2013,92.35,0,8/12/2013,0,31,1,1,1,17.0,3,1,0.9999137284800171
391,27,4/9/2013,1282903123,2012-12-25,1/24/2013,59.32,0,1/16/2013,1,22,0,0,3,6.0,4,0,0.00013259661066157934
406,34,3/19/2013,1294595544,2012-02-18,3/19/2012,72.18,1,4/4/2012,1,46,16,1,1,15.0,1,1,15.999585705193477
406,25,9/15/2012,1297791719,2012-01-15,2/14/2012,48.64,1,2/16/2012,1,32,2,1,3,23.0,1,0,1.9999121309239414
897,94,8/10/2013,1300298448,2012-09-16,10/16/2012,58.21,0,10/5/2012,1,19,0,0,0,0.0,3,0,0.00013259661066157934
818,45,7/15/2013,1308410672,2013-09-13,10/13/2013,76.03,0,9/25/2013,0,12,0,0,0,8.0,3,1,0.00013259661066157934
770,31,12/31/2012,1310667812,2012-03-18,4/17/2012,60.93,0,4/2/2012,1,15,0,0,0,0.0,1,1,0.00013259661066157934
818,23,4/28/2013,1311607288,2012-10-13,11/12/2012,58.41,0,10/18/2012,1,5,0,0,0,0.0,4,0,0.00013259661066157934
818,88,10/16/2013,1314367195,2012-06-21,7/21/2012,90.0,0,7/12/2012,1,21,0,0,4,19.0,2,1,0.00013259661066157934
818,74,2/21/2012,1316332735,2012-10-21,11/20/2012,41.84,0,11/16/2012,0,26,0,0,1,6.0,4,0,0.00013259661066157934
770,31,12/31/2012,1317885189,2013-10-30,11/29/2013,61.54,0,11/10/2013,0,11,0,0,0,0.0,4,1,0.00013259661066157934
897,5,6/24/2012,1318038002,2012-09-03,10/3/2012,28.51,0,10/13/2012,0,40,10,1,5,32.0,3,0,9.999821092604682
897,29,7/29/2013,1319645642,2013-11-26,12/26/2013,52.38,0,12/31/2013,0,35,5,1,1,15.0,4,0,4.9998847659514
818,75,8/29/2013,1321318878,2013-02-20,3/22/2013,53.11,0,3/27/2013,1,35,5,1,2,26.0,1,0,4.9998847659514
391,57,8/2/2012,1321403149,2012-02-01,3/2/2012,80.31,0,3/14/2012,1,42,12,1,3,25.0,1,1,11.99974557022743
391,7,6/20/2013,1323201810,2013-07-27,8/26/2013,58.68,0,8/15/2013,0,19,0,0,1,11.0,3,0,0.00013259661066157934
406,36,7/4/2012,1327547312,2013-02-02,3/4/2013,80.5,0,2/17/2013,0,15,0,0,0,3.0,1,1,0.00013259661066157934
818,77,11/10/2012,1336288577,2012-10-19,11/18/2012,75.11,0,11/10/2012,1,22,0,0,3,7.0,4,1,0.00013259661066157934
770,3,3/4/2013,1342171511,2013-04-23,5/23/2013,27.0,0,5/19/2013,0,26,0,0,1,14.0,2,0,0.00013259661066157934
770,60,9/29/2012,1342472678,2012-09-04,10/4/2012,76.8,0,10/7/2012,1,33,3,1,1,5.0,3,1,2.9998896761404583
406,49,7/13/2012,1349854883,2013-11-06,12/6/2013,78.83,0,11/7/2013,0,1,0,0,1,2.0,4,1,0.00013259661066157934
391,41,8/9/2013,1358969544,2012-10-29,11/28/2012,53.13,0,12/2/2012,1,34,4,1,4,15.0,4,0,3.9999164690535545
391,28,8/29/2012,1366357246,2012-09-12,10/12/2012,56.44,0,9/28/2012,0,16,0,0,0,0.0,3,0,0.00013259661066157934
391,2,4/6/2013,1369975903,2013-01-05,2/4/2013,61.11,0,1/26/2013,1,21,0,0,0,1.0,1,1,0.00013259661066157934
391,19,10/19/2012,1376441638,2012-09-30,10/30/2012,81.25,0,10/22/2012,1,22,0,0,0,0.0,3,1,0.00013259661066157934
406,25,9/15/2012,1380765648,2012-09-01,10/1/2012,70.1,1,10/16/2012,1,45,15,1,4,23.0,3,1,14.99965563892782
391,61,10/9/2013,1384963125,2013-11-14,12/14/2013,80.14,0,12/7/2013,0,23,0,0,1,14.0,4,1,0.00013259661066157934
897,94,8/10/2013,1387296868,2013-06-29,7/29/2013,72.17,0,7/18/2013,1,19,0,0,0,0.0,2,1,0.00013259661066157934
406,40,9/11/2012,1388703117,2013-10-19,11/18/2013,72.19,0,10/26/2013,0,7,0,0,1,2.0,4,1,0.00013259661066157934
391,9,9/28/2012,1388916055,2013-10-22,11/21/2013,94.19,1,11/13/2013,0,22,0,0,5,18.0,4,1,0.00013259661066157934
897,11,9/14/2012,1390614217,2012-12-25,1/24/2013,28.07,0,1/23/2013,0,29,0,0,4,16.0,4,0,0.00013259661066157934
391,21,1/26/2012,1391494244,2013-06-16,7/16/2013,51.52,0,6/25/2013,0,9,0,0,0,0.0,2,0,0.00013259661066157934
391,71,9/15/2013,1393928750,2013-11-11,12/11/2013,72.62,0,11/20/2013,0,9,0,0,1,7.0,4,1,0.00013259661066157934
770,86,4/30/2013,1401167342,2012-10-24,11/23/2012,22.47,0,11/21/2012,1,28,0,0,2,5.0,4,0,0.00013259661066157934
818,69,11/21/2012,1401765899,2012-03-21,4/20/2012,40.68,1,4/11/2012,1,21,0,0,0,0.0,1,0,0.00013259661066157934
818,47,6/6/2013,1402103956,2012-11-28,12/28/2012,63.76,0,12/24/2012,1,26,0,0,3,6.0,4,1,0.00013259661066157934
770,62,4/30/2012,1416192974,2012-07-30,8/29/2012,61.86,0,8/28/2012,0,29,0,0,2,23.0,3,1,0.00013259661066157934
406,38,11/27/2013,1419983453,2012-10-18,11/17/2012,70.42,0,11/3/2012,1,16,0,0,1,9.0,4,1,0.00013259661066157934
391,89,4/22/2012,1422140909,2012-12-08,1/7/2013,53.99,0,12/27/2012,0,19,0,0,0,1.0,4,0,0.00013259661066157934
391,89,4/22/2012,1426850927,2013-11-13,12/13/2013,45.2,0,11/30/2013,0,17,0,0,0,1.0,4,0,0.00013259661066157934
770,4,8/15/2013,1436243551,2012-06-19,7/19/2012,48.08,0,7/5/2012,1,16,0,0,1,5.0,2,0,0.00013259661066157934
897,5,6/24/2012,1436424010,2013-11-24,12/24/2013,25.19,0,1/8/2014,0,45,15,1,6,32.0,4,0,14.99965563892782
391,46,11/11/2012,1441773397,2012-10-23,11/22/2012,69.11,0,11/9/2012,1,17,0,0,1,2.0,4,1,0.00013259661066157934
770,20,4/3/2013,1452931813,2013-07-28,8/27/2013,49.13,0,8/2/2013,0,5,0,0,1,1.0,3,0,0.00013259661066157934
818,75,8/29/2013,1454620628,2012-03-15,4/14/2012,66.88,1,5/5/2012,1,51,21,1,3,26.0,1,1,20.999988517714534
391,57,8/2/2012,1459820060,2012-08-04,9/3/2012,46.29,0,9/4/2012,0,31,1,1,4,25.0,3,0,0.9999137284800171
406,85,7/5/2013,1463367901,2013-04-14,5/14/2013,45.6,1,6/8/2013,1,55,25,1,2,19.0,2,0,24.999482630050025
818,23,4/28/2013,1470244634,2012-09-18,10/18/2012,24.33,0,9/21/2012,1,3,0,0,0,0.0,3,0,0.00013259661066157934
391,57,8/2/2012,1474447710,2013-11-07,12/7/2013,66.92,0,12/15/2013,0,38,8,1,5,25.0,4,1,7.999850134096203
391,84,8/3/2013,1482642317,2013-03-14,4/13/2013,78.25,0,4/27/2013,1,44,14,1,1,7.0,1,1,13.999712607634727
897,99,7/8/2013,1491017498,2012-05-09,6/8/2012,19.23,0,6/2/2012,1,24,0,0,5,23.0,2,0,0.00013259661066157934
406,85,7/5/2013,1491859500,2013-05-28,6/27/2013,67.72,0,6/24/2013,1,27,0,0,3,19.0,2,1,0.00013259661066157934
818,77,11/10/2012,1509944878,2013-02-16,3/18/2013,53.51,0,3/7/2013,0,19,0,0,3,7.0,1,0,0.00013259661066157934
818,45,7/15/2013,1519561145,2012-09-26,10/26/2012,56.57,0,10/27/2012,1,31,1,1,0,8.0,3,0,0.9999137284800171
391,21,1/26/2012,1528493654,2012-10-29,11/28/2012,71.85,0,11/2/2012,0,4,0,0,0,0.0,4,1,0.00013259661066157934
391,65,11/20/2013,1528599184,2013-06-30,7/30/2013,85.35,0,7/21/2013,1,21,0,0,0,2.0,2,1,0.00013259661066157934
406,25,9/15/2012,1529029372,2013-03-12,4/11/2013,49.97,1,4/14/2013,0,33,3,1,5,23.0,1,0,2.9998896761404583
391,27,4/9/2013,1536168471,2012-12-19,1/18/2013,63.48,0,1/13/2013,1,25,0,0,3,6.0,4,1,0.00013259661066157934
770,33,6/27/2013,1539382510,2012-10-09,11/8/2012,76.79,1,12/1/2012,1,53,23,1,4,25.0,4,1,23.002632509480705
897,24,4/2/2013,1539465403,2012-02-16,3/17/2012,28.22,0,3/14/2012,1,27,0,0,1,5.0,1,0,0.00013259661066157934
391,51,1/10/2013,1544728256,2012-12-27,1/26/2013,72.26,0,1/13/2013,1,17,0,0,0,1.0,4,1,0.00013259661066157934
406,35,4/4/2013,1544966050,2013-04-13,5/13/2013,75.55,0,4/22/2013,0,9,0,0,5,13.0,2,1,0.00013259661066157934
391,98,1/3/2013,1553284771,2013-11-04,12/4/2013,65.96,0,11/26/2013,0,22,0,0,0,2.0,4,1,0.00013259661066157934
391,9,9/28/2012,1556974311,2013-02-20,3/22/2013,107.94,1,3/21/2013,0,29,0,0,5,18.0,1,1,0.00013259661066157934
818,75,8/29/2013,1562504690,2012-03-04,4/3/2012,83.15,1,4/20/2012,1,47,17,1,4,26.0,1,1,16.999591926752327
897,53,11/26/2012,1564854223,2012-08-13,9/12/2012,31.9,0,8/16/2012,1,3,0,0,0,0.0,3,0,0.00013259661066157934
897,66,1/11/2013,1569984119,2012-12-04,1/3/2013,28.78,0,12/27/2012,1,23,0,0,0,1.0,4,0,0.00013259661066157934
818,23,4/28/2013,1575926929,2012-11-19,12/19/2012,61.52,0,11/25/2012,1,6,0,0,0,0.0,4,1,0.00013259661066157934
770,43,12/31/2012,1577746988,2012-07-27,8/26/2012,57.14,1,9/7/2012,1,42,12,1,1,13.0,3,0,11.99974557022743
